ticker,date,close,volume
ADBE,2025-12-05,346.260009765625,7650400
ADBE,2025-12-08,339.1199951171875,4293600
ADBE,2025-12-09,344.32000732421875,4267700
ADBE,2025-12-10,343.1300048828125,6789900
ADBE,2025-12-11,350.42999267578125,10158700
ADBE,2025-12-12,356.42999267578125,5483900
ADBE,2025-12-15,351.1499938964844,5480100
ADBE,2025-12-16,347.8900146484375,4118200
ADBE,2025-12-17,354.6600036621094,4371600
ADBE,2025-12-18,355.80999755859375,3352700
ADBE,2025-12-19,355.8599853515625,8706300
ADBE,2025-12-22,357.5299987792969,2960800
ADBE,2025-12-23,352.4200134277344,3052500
ADBE,2025-12-24,352.9800109863281,1166500
ADBE,2025-12-26,353.79998779296875,1455100
ADBE,2025-12-29,353.1600036621094,2794000
ADBE,2025-12-30,352.510009765625,2252600
ADBE,2025-12-31,349.989990234375,2116200
ADBE,2026-01-02,333.29998779296875,5643500
ADBE,2026-01-05,331.55999755859375,5012100
ADBE,2026-01-06,335.989990234375,3187400
ADBE,2026-01-07,338.1000061035156,3183100
ADBE,2026-01-08,339.0400085449219,3107700
ADBE,2026-01-09,333.95001220703125,3250100
ADBE,2026-01-12,327.6499938964844,3541400
ADBE,2026-01-13,309.92999267578125,7217300
ADBE,2026-01-14,304.44000244140625,5712600
ADBE,2026-01-15,304.0899963378906,4774300
ADBE,2026-01-16,296.1199951171875,8534400
ADBE,2026-01-20,290.3699951171875,6962000
ADBE,2026-01-21,294.2300109863281,5645300
ADBE,2026-01-22,299.7300109863281,4974500
ADBE,2026-01-23,301.07000732421875,4368700
ADBE,2026-01-26,304.7200012207031,4115300
ADBE,2026-01-27,297.4200134277344,4166300
ADBE,2026-01-28,299.5799865722656,3942800
ADBE,2026-01-29,291.6499938964844,7410800
ADBE,2026-01-30,293.25,5713000
ADBE,2026-02-02,293.3800048828125,4357000
ADBE,2026-02-03,271.92999267578125,8324900
ADBE,2026-02-04,279.7099914550781,8554200
ADBE,2026-02-05,269.3900146484375,6293600
ADBE,2026-02-06,268.3800048828125,5448400
ADBE,2026-02-09,266.8999938964844,6576300
ADBE,2026-02-10,264.6700134277344,5718600
ADBE,2026-02-11,257.1600036621094,8759900
ADBE,2026-02-12,262.5,8657000
ADBE,2026-02-13,263.9700012207031,6589700
ADBE,2026-02-17,260.45001220703125,5208300
ADBE,2026-02-18,263.1700134277344,5033200
ADBE,2026-02-19,259.2099914550781,3616200
ADBE,2026-02-20,258.6099853515625,6590800
ADBE,2026-02-23,246.67999267578125,7602400
ADBE,2026-02-24,255.1699981689453,5529100
ADBE,2026-02-25,257.80999755859375,5108600
ADBE,2026-02-26,259.0400085449219,6208100
ADBE,2026-02-27,262.4100036621094,5098200
ADBE,2026-03-02,260.8800048828125,3486900
ADBE,2026-03-03,270.989990234375,6206600
ADBE,2026-03-04,273.1199951171875,4329200
ADBE,2026-03-05,281.739990234375,5822300
ADBE,2026-03-06,283.6199951171875,4802300
ADBE,2026-03-09,282.44000244140625,4728400
ADBE,2026-03-10,275.1300048828125,4591600
ADBE,2026-03-11,273.7099914550781,4862400
ADBE,2026-03-12,269.7799987792969,10895000
ADBE,2026-03-13,249.32000732421875,17406400
ADBE,2026-03-16,251.86000061035156,11679200
ADBE,2026-03-17,254.1999969482422,6456200
ADBE,2026-03-18,246.0,7305600
ADBE,2026-03-19,245.99000549316406,4459800
ADBE,2026-03-20,248.14999389648438,10467300
ADBE,2026-03-23,247.63999938964844,4080500
ADBE,2026-03-24,238.8699951171875,6268300
ADBE,2026-03-25,237.25,5441600
ADBE,2026-03-26,240.8800048828125,4715300
ADBE,2026-03-27,234.83999633789062,4429400
ADBE,2026-03-30,241.1300048828125,4410200
ADBE,2026-03-31,243.0800018310547,4575900
ADBE,2026-04-01,241.3699951171875,3746700
ADBE,2026-04-02,242.9199981689453,3588800
ADBE,2026-04-06,244.36000061035156,2757700
ADBE,2026-04-07,240.13999938964844,3331000
ADBE,2026-04-08,239.30999755859375,4040100
ADBE,2026-04-09,229.94000244140625,6802400
ADBE,2026-04-10,225.35000610351562,5889200
ADBE,2026-04-13,240.11000061035156,6115800
ADBE,2026-04-14,235.72000122070312,6307500
ADBE,2026-04-15,244.66000366210938,4749600
ADBE,2026-04-16,248.16000366210938,5229500
ADBE,2026-04-17,244.4499969482422,6194200
ADBE,2026-04-20,248.6300048828125,5250000
ADBE,2026-04-21,247.17999267578125,5779700
ADBE,2026-04-22,255.94000244140625,7111000
ADBE,2026-04-23,238.97999572753906,9617000
ADBE,2026-04-24,245.44000244140625,6492900
ADBE,2026-04-27,239.30999755859375,5067700
ADBE,2026-04-28,243.1999969482422,4641700
ADBE,2026-04-29,243.57000732421875,2664500
ADBE,2026-04-30,246.10000610351562,5129100
ADBE,2026-05-01,250.7100067138672,5068500
ADBE,2026-05-04,253.9600067138672,5536900
ADBE,2026-05-05,255.6199951171875,3952500
ADBE,2026-05-06,250.1699981689453,4452100
ADBE,2026-05-07,256.510009765625,4479900
ADBE,2026-05-08,253.0399932861328,3665300
ADBE,2026-05-11,245.5225067138672,2377171
AMP,2025-05-12,508.9239807128906,595300
AMP,2025-05-13,512.8416748046875,393200
AMP,2025-05-14,514.7955932617188,567000
AMP,2025-05-15,512.7034912109375,298200
AMP,2025-05-16,517.2034301757812,338200
AMP,2025-05-19,515.3580322265625,338000
AMP,2025-05-20,512.0521850585938,422800
AMP,2025-05-21,504.3845520019531,846600
AMP,2025-05-22,501.5129089355469,487000
AMP,2025-05-23,497.8123474121094,379400
AMP,2025-05-27,510.6706237792969,392800
AMP,2025-05-28,503.3780517578125,409800
AMP,2025-05-29,503.20037841796875,438300
AMP,2025-05-30,502.5293273925781,933000
AMP,2025-06-02,503.4075927734375,495200
AMP,2025-06-03,506.47662353515625,404500
AMP,2025-06-04,500.8320007324219,640900
AMP,2025-06-05,501.6905517578125,531300
AMP,2025-06-06,511.7956237792969,326100
AMP,2025-06-09,511.26275634765625,402200
AMP,2025-06-10,509.8614501953125,455700
AMP,2025-06-11,508.85491943359375,335800
AMP,2025-06-12,508.7561340332031,350300
AMP,2025-06-13,495.0689392089844,393300
AMP,2025-06-16,506.1509704589844,359400
AMP,2025-06-17,500.0622863769531,340900
AMP,2025-06-18,499.75634765625,541300
AMP,2025-06-20,503.62469482421875,976400
AMP,2025-06-23,512.1212768554688,504800
AMP,2025-06-24,514.4699096679688,537100
AMP,2025-06-25,517.1146240234375,357000
AMP,2025-06-26,518.5552978515625,616500
AMP,2025-06-27,521.1112060546875,655100
AMP,2025-06-30,526.6966552734375,442100
AMP,2025-07-01,531.50244140625,402000
AMP,2025-07-02,535.2918090820312,520900
AMP,2025-07-03,536.1405639648438,264100
AMP,2025-07-07,529.3511962890625,455900
AMP,2025-07-08,529.0057373046875,385600
AMP,2025-07-09,532.3609619140625,350600
AMP,2025-07-10,535.3609619140625,407700
AMP,2025-07-11,529.2426147460938,358400
AMP,2025-07-14,531.87744140625,355900
AMP,2025-07-15,515.7823486328125,559700
AMP,2025-07-16,517.923828125,429600
AMP,2025-07-17,532.7064208984375,477300
AMP,2025-07-18,537.3740844726562,406200
AMP,2025-07-21,527.4663696289062,329200
AMP,2025-07-22,529.509033203125,305800
AMP,2025-07-23,529.8840942382812,462000
AMP,2025-07-24,510.2856750488281,864500
AMP,2025-07-25,514.1935424804688,465200
AMP,2025-07-28,511.61798095703125,456100
AMP,2025-07-29,514.12451171875,420000
AMP,2025-07-30,512.9008178710938,483600
AMP,2025-07-31,511.36138916015625,553300
AMP,2025-08-01,494.9111022949219,496000
AMP,2025-08-04,501.2073669433594,306400
AMP,2025-08-05,499.9698791503906,267300
AMP,2025-08-06,503.3358154296875,349800
AMP,2025-08-07,493.455810546875,399600
AMP,2025-08-08,499.90057373046875,331600
AMP,2025-08-11,501.5736389160156,356900
AMP,2025-08-12,511.8199462890625,371200
AMP,2025-08-13,504.1575012207031,625200
AMP,2025-08-14,508.5431213378906,467300
AMP,2025-08-15,498.0394287109375,424800
AMP,2025-08-18,500.5638732910156,365800
AMP,2025-08-19,501.18756103515625,338700
AMP,2025-08-20,500.3361511230469,443000
AMP,2025-08-21,500.1678771972656,305000
AMP,2025-08-22,511.7407531738281,441900
AMP,2025-08-25,506.3651123046875,350000
AMP,2025-08-26,511.7110900878906,466600
AMP,2025-08-27,513.0673217773438,273900
AMP,2025-08-28,511.4535827636719,353100
AMP,2025-08-29,509.6518859863281,418800
AMP,2025-09-02,507.6818542480469,384700
AMP,2025-09-03,502.1181335449219,418100
AMP,2025-09-04,506.7710266113281,454100
AMP,2025-09-05,484.3777160644531,678100
AMP,2025-09-08,487.5060119628906,594100
AMP,2025-09-09,488.3970031738281,434900
AMP,2025-09-10,487.0704040527344,415400
AMP,2025-09-11,495.9505615234375,465000
AMP,2025-09-12,492.0995178222656,302100
AMP,2025-09-15,482.7640075683594,632800
AMP,2025-09-16,481.2592468261719,576300
AMP,2025-09-17,481.2988586425781,771200
AMP,2025-09-18,486.4665832519531,561200
AMP,2025-09-19,484.615234375,1501000
AMP,2025-09-22,489.4067687988281,551400
AMP,2025-09-23,489.1790771484375,390000
AMP,2025-09-24,486.9615173339844,376700
AMP,2025-09-25,487.02093505859375,382300
AMP,2025-09-26,494.2873840332031,625200
AMP,2025-09-29,494.5843811035156,478000
AMP,2025-09-30,486.32794189453125,743800
AMP,2025-10-01,481.7245178222656,508700
AMP,2025-10-02,485.7438659667969,490100
AMP,2025-10-03,487.0704040527344,455400
AMP,2025-10-06,488.8623046875,350600
AMP,2025-10-07,492.80242919921875,529000
AMP,2025-10-08,485.2587585449219,540700
AMP,2025-10-09,486.4566650390625,324600
AMP,2025-10-10,474.6263732910156,460600
AMP,2025-10-13,476.9825134277344,404100
AMP,2025-10-14,481.64532470703125,448300
AMP,2025-10-15,476.44793701171875,500500
AMP,2025-10-16,463.0436096191406,600100
AMP,2025-10-17,465.5383605957031,1065300
AMP,2025-10-20,467.9440002441406,761800
AMP,2025-10-21,474.55706787109375,532500
AMP,2025-10-22,468.0133056640625,583600
AMP,2025-10-23,473.35919189453125,374500
AMP,2025-10-24,474.37884521484375,309700
AMP,2025-10-27,479.7742919921875,488800
AMP,2025-10-28,479.6851806640625,429700
AMP,2025-10-29,473.74530029296875,676700
AMP,2025-10-30,449.56005859375,1265300
AMP,2025-10-31,448.2334899902344,1003200
AMP,2025-11-03,447.8473815917969,826500
AMP,2025-11-04,447.47119140625,532400
AMP,2025-11-05,454.4703674316406,593300
AMP,2025-11-06,452.9358825683594,514400
AMP,2025-11-07,456.80670166015625,697100
AMP,2025-11-10,456.28021240234375,467500
AMP,2025-11-11,461.8831481933594,501600
AMP,2025-11-12,467.4463195800781,393900
AMP,2025-11-13,456.3994445800781,635600
AMP,2025-11-14,454.98876953125,660700
AMP,2025-11-17,437.90185546875,1065700
AMP,2025-11-18,439.8986511230469,908600
AMP,2025-11-19,446.8426818847656,608200
AMP,2025-11-20,438.7264099121094,706600
AMP,2025-11-21,444.6174011230469,524500
AMP,2025-11-24,443.1173095703125,1099600
AMP,2025-11-25,449.84283447265625,451200
AMP,2025-11-26,450.488525390625,387100
AMP,2025-11-28,452.74359130859375,271300
AMP,2025-12-01,451.9190673828125,579800
AMP,2025-12-02,453.7867431640625,435200
AMP,2025-12-03,467.0191345214844,614400
AMP,2025-12-04,470.9928283691406,533300
AMP,2025-12-05,473.9234619140625,451200
AMP,2025-12-08,473.59564208984375,550600
AMP,2025-12-09,475.0658874511719,404700
AMP,2025-12-10,493.9906311035156,978600
AMP,2025-12-11,495.3317565917969,1313700
AMP,2025-12-12,490.384521484375,526900
AMP,2025-12-15,488.258544921875,495900
AMP,2025-12-16,483.4007568359375,603900
AMP,2025-12-17,484.2948303222656,712900
AMP,2025-12-18,484.4835510253906,800200
AMP,2025-12-19,485.9538269042969,1865500
AMP,2025-12-22,492.65948486328125,465700
AMP,2025-12-23,495.103271484375,428000
AMP,2025-12-24,497.6762390136719,270200
AMP,2025-12-26,498.53057861328125,273300
AMP,2025-12-29,494.5072021484375,371700
AMP,2025-12-30,491.218994140625,319500
AMP,2025-12-31,487.1161193847656,378200
AMP,2026-01-02,490.5235595703125,487200
AMP,2026-01-05,504.55078125,482300
AMP,2026-01-06,506.8852844238281,492600
AMP,2026-01-07,494.7655334472656,674300
AMP,2026-01-08,500.1598205566406,449200
AMP,2026-01-09,504.4216003417969,430600
AMP,2026-01-12,506.80584716796875,577000
AMP,2026-01-13,492.1130676269531,533600
AMP,2026-01-14,504.1235656738281,504900
AMP,2026-01-15,504.7593994140625,423900
AMP,2026-01-16,505.97137451171875,647500
AMP,2026-01-20,489.3414001464844,422600
AMP,2026-01-21,500.43798828125,554500
AMP,2026-01-22,504.72955322265625,523500
AMP,2026-01-23,493.3349914550781,772000
AMP,2026-01-26,497.2391662597656,506800
AMP,2026-01-27,495.0535888671875,389800
AMP,2026-01-28,496.38482666015625,546700
AMP,2026-01-29,517.9321899414062,1211600
AMP,2026-01-30,523.723876953125,1159300
AMP,2026-02-02,528.6810302734375,697500
AMP,2026-02-03,526.5650634765625,707700
AMP,2026-02-04,541.9134521484375,1083400
AMP,2026-02-05,531.5023803710938,625600
AMP,2026-02-06,539.419921875,522300
AMP,2026-02-09,537.1482543945312,679800
AMP,2026-02-10,503.8000793457031,1294600
AMP,2026-02-11,484.1916809082031,1351600
AMP,2026-02-12,465.5995788574219,1691800
AMP,2026-02-13,471.9464111328125,677300
AMP,2026-02-17,467.0741882324219,740300
AMP,2026-02-18,476.0514221191406,498100
AMP,2026-02-19,470.7109069824219,664800
AMP,2026-02-20,469.9736022949219,538200
AMP,2026-02-23,452.1287841796875,844000
AMP,2026-02-24,464.5434265136719,763400
AMP,2026-02-25,476.5097351074219,631300
AMP,2026-02-26,485.2079772949219,557300
AMP,2026-02-27,468.4093322753906,750500
AMP,2026-03-02,473.600341796875,487600
AMP,2026-03-03,463.9854736328125,870000
AMP,2026-03-04,467.2037353515625,551800
AMP,2026-03-05,471.16925048828125,534800
AMP,2026-03-06,463.1983642578125,578800
AMP,2026-03-09,459.80078125,664200
AMP,2026-03-10,454.5001220703125,519800
AMP,2026-03-11,449.0500183105469,634300
AMP,2026-03-12,438.6878662109375,632700
AMP,2026-03-13,440.4713439941406,532300
AMP,2026-03-16,437.4224853515625,597400
AMP,2026-03-17,436.346435546875,1096100
AMP,2026-03-18,430.9660949707031,701800
AMP,2026-03-19,432.48052978515625,843500
AMP,2026-03-20,437.3427734375,1824700
AMP,2026-03-23,441.29833984375,938900
AMP,2026-03-24,446.5392150878906,610900
AMP,2026-03-25,450.24566650390625,691600
AMP,2026-03-26,446.5192565917969,390300
AMP,2026-03-27,435.22052001953125,531000
AMP,2026-03-30,436.8346252441406,534700
AMP,2026-03-31,442.78289794921875,632200
AMP,2026-04-01,435.0810546875,645100
AMP,2026-04-02,432.3609924316406,619700
AMP,2026-04-06,428.8338623046875,483000
AMP,2026-04-07,430.4878234863281,805200
AMP,2026-04-08,451.4512634277344,862400
AMP,2026-04-09,451.2519836425781,878900
AMP,2026-04-10,444.7158508300781,621900
AMP,2026-04-13,453.40411376953125,655200
AMP,2026-04-14,460.30889892578125,527600
AMP,2026-04-15,466.4465026855469,526600
AMP,2026-04-16,457.30987548828125,498200
AMP,2026-04-17,454.53997802734375,1082200
AMP,2026-04-20,454.9285583496094,574600
AMP,2026-04-21,459.4022216796875,566600
AMP,2026-04-22,466.8052062988281,536100
AMP,2026-04-23,457.9574890136719,769400
AMP,2026-04-24,462.43115234375,1197100
AMP,2026-04-27,476.12115478515625,1008600
AMP,2026-04-28,473.62030029296875,581400
AMP,2026-04-29,473.6501770019531,547200
AMP,2026-04-30,473.0623474121094,709400
AMP,2026-05-01,465.489990234375,536300
AMP,2026-05-04,468.5899963378906,415300
AMP,2026-05-05,474.6499938964844,406700
AMP,2026-05-06,475.2900085449219,514000
AMP,2026-05-07,458.8399963378906,604500
AMP,2026-05-08,465.55999755859375,604200
AMP,2026-05-11,463.0050048828125,344601
GOOG,2025-05-12,159.03021240234375,31884900
GOOG,2025-05-13,160.335693359375,24944300
GOOG,2025-05-14,166.2353057861328,31769200
GOOG,2025-05-15,164.8301544189453,22717600
GOOG,2025-05-16,166.85316467285156,36271400
GOOG,2025-05-19,167.29164123535156,21374700
GOOG,2025-05-20,164.75045776367188,33563300
GOOG,2025-05-21,169.47412109375,45567600
GOOG,2025-05-22,171.3874969482422,45024100
GOOG,2025-05-23,169.00572204589844,24963600
GOOG,2025-05-27,173.38059997558594,24341300
GOOG,2025-05-28,172.78268432617188,25999200
GOOG,2025-05-29,172.3641357421875,21174700
GOOG,2025-05-30,172.25450134277344,36258300
GOOG,2025-06-02,169.7830352783203,24742900
GOOG,2025-06-03,167.13221740722656,25386700
GOOG,2025-06-04,168.80641174316406,18508700
GOOG,2025-06-05,169.2249755859375,25375400
GOOG,2025-06-06,174.31736755371094,22258100
GOOG,2025-06-09,177.23081970214844,18817600
GOOG,2025-06-10,179.60543823242188,32908000
GOOG,2025-06-11,178.38819885253906,18994400
GOOG,2025-06-12,176.57229614257812,17345900
GOOG,2025-06-13,175.48475646972656,20873200
GOOG,2025-06-16,177.5401153564453,18132500
GOOG,2025-06-17,176.8317108154297,17656100
GOOG,2025-06-18,173.58900451660156,32531800
GOOG,2025-06-20,167.35305786132812,55402600
GOOG,2025-06-23,165.6369171142578,36975600
GOOG,2025-06-24,167.363037109375,27310300
GOOG,2025-06-25,171.10459899902344,23627400
GOOG,2025-06-26,174.0380096435547,25909100
GOOG,2025-06-27,177.86936950683594,74053100
GOOG,2025-06-30,176.99134826660156,43964600
GOOG,2025-07-01,176.51243591308594,25778500
GOOG,2025-07-02,179.35601806640625,19325900
GOOG,2025-07-03,180.1442413330078,13287400
GOOG,2025-07-07,177.1609649658203,20991400
GOOG,2025-07-08,174.766357421875,24108600
GOOG,2025-07-09,177.26075744628906,31288000
GOOG,2025-07-10,178.29840087890625,24693700
GOOG,2025-07-11,180.90252685546875,23975700
GOOG,2025-07-14,182.39915466308594,20990400
GOOG,2025-07-15,182.6885223388672,23911600
GOOG,2025-07-16,183.3570098876953,21152600
GOOG,2025-07-17,184.284912109375,21654400
GOOG,2025-07-18,185.5221405029297,21033400
GOOG,2025-07-21,190.7204132080078,24665000
GOOG,2025-07-22,191.67825317382812,26212900
GOOG,2025-07-23,191.07960510253906,34068100
GOOG,2025-07-24,192.76580810546875,45252100
GOOG,2025-07-25,193.6438446044922,31101800
GOOG,2025-07-28,192.98532104492188,25553500
GOOG,2025-07-29,195.98854064941406,31891600
GOOG,2025-07-30,196.9962921142578,21150500
GOOG,2025-07-31,192.42657470703125,27852000
GOOG,2025-08-01,189.5231170654297,21236700
GOOG,2025-08-04,195.3101043701172,23386000
GOOG,2025-08-05,194.8810577392578,19010200
GOOG,2025-08-06,196.4774627685547,15383700
GOOG,2025-08-07,196.83663940429688,14660600
GOOG,2025-08-08,201.63583374023438,24379900
GOOG,2025-08-11,201.1768798828125,16690200
GOOG,2025-08-12,203.70118713378906,19854000
GOOG,2025-08-13,202.57371520996094,19573000
GOOG,2025-08-14,203.36196899414062,17777100
GOOG,2025-08-15,204.44949340820312,21111400
GOOG,2025-08-18,203.8308868408203,13000200
GOOG,2025-08-19,202.0349578857422,13476600
GOOG,2025-08-20,199.7401123046875,13971700
GOOG,2025-08-21,200.16912841796875,11768900
GOOG,2025-08-22,206.25543212890625,25723700
GOOG,2025-08-25,208.68994140625,22788800
GOOG,2025-08-26,207.482666015625,23051000
GOOG,2025-08-27,207.74208068847656,15249000
GOOG,2025-08-28,211.89271545410156,20915700
GOOG,2025-08-29,213.0501251220703,24682200
GOOG,2025-09-02,211.5135955810547,28900100
GOOG,2025-09-03,230.58065795898438,72250300
GOOG,2025-09-04,232.1371307373047,32196000
GOOG,2025-09-05,234.64149475097656,26127700
GOOG,2025-09-08,233.84259033203125,23128800
GOOG,2025-09-09,239.61474609375,22854800
GOOG,2025-09-10,239.23526000976562,19990100
GOOG,2025-09-11,240.45359802246094,21308600
GOOG,2025-09-12,241.0528106689453,14536600
GOOG,2025-09-15,251.41871643066406,29935200
GOOG,2025-09-16,251.07919311523438,24493500
GOOG,2025-09-17,249.51132202148438,20491300
GOOG,2025-09-18,251.9879608154297,21166400
GOOG,2025-09-19,254.89401245117188,41616800
GOOG,2025-09-22,252.53721618652344,20079000
GOOG,2025-09-23,251.9979248046875,17521100
GOOG,2025-09-24,247.49404907226562,16958500
GOOG,2025-09-25,246.2357635498047,17379800
GOOG,2025-09-26,246.8449249267578,16594600
GOOG,2025-09-29,244.02874755859375,23157200
GOOG,2025-09-30,243.21986389160156,22541200
GOOG,2025-10-01,245.2071533203125,23967700
GOOG,2025-10-02,246.095947265625,20657500
GOOG,2025-10-03,246.1159210205078,19941400
GOOG,2025-10-06,251.1690673828125,18309000
GOOG,2025-10-07,246.79501342773438,13811200
GOOG,2025-10-08,245.1272735595703,14136500
